IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
24,24,48,11,0,0,1,1,1,1,24,24,0
24,24,48,12,0,0,1,1,1,1,24,24,329
24,24,48,14,0,0,1,1,1,1,24,24,370
24,24,48,16,0,0,1,1,1,1,24,24,411
12,12,48,2,0,0,1,1,1,1,12,12,31
12,12,48,4,0,0,1,1,1,1,12,12,41
12,12,48,9,0,0,1,1,1,1,12,12,0
12,12,48,12,0,0,1,1,1,1,12,12,82
12,12,48,14,0,0,1,1,1,1,12,12,93
12,12,48,16,0,0,1,1,1,1,12,12,102
12,12,48,21,0,0,1,1,1,1,12,12,0
12,12,48,24,0,0,1,1,1,1,12,12,144
12,12,24,12,0,0,1,1,1,1,12,12,48
12,12,24,24,0,0,1,1,1,1,12,12,84
12,12,24,36,0,0,1,1,1,1,12,12,120
12,12,24,48,0,0,1,1,1,1,12,12,157
12,12,24,60,0,0,1,1,1,1,12,12,197
12,12,24,72,0,0,1,1,1,1,12,12,235
12,12,24,84,0,0,1,1,1,1,12,12,271
12,12,24,96,0,0,1,1,1,1,12,12,309
12,12,24,108,0,0,1,1,1,1,12,12,345
12,12,24,120,0,0,1,1,1,1,12,12,383
12,12,120,2,0,0,1,1,1,1,12,12,70
12,12,120,4,0,0,1,1,1,1,12,12,93
12,12,120,9,0,0,1,1,1,1,12,12,1
12,12,120,12,0,0,1,1,1,1,12,12,189
12,12,120,14,0,0,1,1,1,1,12,12,214
12,12,120,16,0,0,1,1,1,1,12,12,238
12,12,120,21,0,0,1,1,1,1,12,12,0
12,12,120,24,0,0,1,1,1,1,12,12,332
6,6,120,4,0,0,1,1,1,1,6,6,23
6,6,120,8,0,0,1,1,1,1,6,6,35
6,6,120,12,0,0,1,1,1,1,6,6,48
6,6,120,16,0,0,1,1,1,1,6,6,59
6,6,120,20,0,0,1,1,1,1,6,6,71
6,6,120,24,0,0,1,1,1,1,6,6,84
6,6,120,28,0,0,1,1,1,1,6,6,95
6,6,120,32,0,0,1,1,1,1,6,6,106
6,6,120,36,0,0,1,1,1,1,6,6,119
6,6,120,40,0,0,1,1,1,1,6,6,131
6,6,40,16,0,0,1,1,1,1,6,6,22
6,6,40,32,0,0,1,1,1,1,6,6,40
6,6,40,48,0,0,1,1,1,1,6,6,59
6,6,40,64,0,0,1,1,1,1,6,6,77
6,6,40,80,0,0,1,1,1,1,6,6,96
6,6,40,96,0,0,1,1,1,1,6,6,114
6,6,40,112,0,0,1,1,1,1,6,6,132
6,6,40,128,0,0,1,1,1,1,6,6,150
6,6,40,144,0,0,1,1,1,1,6,6,168
6,6,40,160,0,0,1,1,1,1,6,6,186
6,6,160,4,0,0,1,1,1,1,6,6,31
6,6,160,8,0,0,1,1,1,1,6,6,46
6,6,160,12,0,0,1,1,1,1,6,6,62
6,6,160,16,0,0,1,1,1,1,6,6,78
6,6,160,20,0,0,1,1,1,1,6,6,93
6,6,160,24,0,0,1,1,1,1,6,6,109
6,6,160,28,0,0,1,1,1,1,6,6,124
6,6,160,32,0,0,1,1,1,1,6,6,140
6,6,160,36,0,0,1,1,1,1,6,6,155
6,6,160,40,0,0,1,1,1,1,6,6,171
6,6,160,4,0,0,1,1,1,1,6,6,31
6,6,160,9,0,0,1,1,1,1,6,6,0
6,6,160,14,0,0,1,1,1,1,6,6,70
6,6,160,19,0,0,1,1,1,1,6,6,0
6,6,160,24,0,0,1,1,1,1,6,6,109
6,6,160,28,0,0,1,1,1,1,6,6,124
6,6,160,33,0,0,1,1,1,1,6,6,0
6,6,160,38,0,0,1,1,1,1,6,6,163
6,6,160,43,0,0,1,1,1,1,6,6,0
6,6,160,48,0,0,1,1,1,1,6,6,202
6,6,48,14,0,0,1,1,1,1,6,6,23
6,6,48,28,0,0,1,1,1,1,6,6,41
6,6,48,57,0,0,1,1,1,1,6,6,0
6,6,48,72,0,0,1,1,1,1,6,6,101
6,6,48,86,0,0,1,1,1,1,6,6,118
6,6,48,100,0,0,1,1,1,1,6,6,138
6,6,48,129,0,0,1,1,1,1,6,6,0
6,6,48,144,0,0,1,1,1,1,6,6,195
6,6,144,4,0,0,1,1,1,1,6,6,28
6,6,144,9,0,0,1,1,1,1,6,6,0
6,6,144,14,0,0,1,1,1,1,6,6,63
6,6,144,19,0,0,1,1,1,1,6,6,0
6,6,144,24,0,0,1,1,1,1,6,6,99
6,6,144,28,0,0,1,1,1,1,6,6,112
6,6,144,33,0,0,1,1,1,1,6,6,0
6,6,144,38,0,0,1,1,1,1,6,6,148
6,6,144,43,0,0,1,1,1,1,6,6,0
6,6,144,48,0,0,1,1,1,1,6,6,183
6,6,48,19,0,0,1,1,1,1,6,6,0
6,6,48,38,0,0,1,1,1,1,6,6,55
6,6,48,57,0,0,1,1,1,1,6,6,0
6,6,48,76,0,0,1,1,1,1,6,6,106
6,6,48,96,0,0,1,1,1,1,6,6,132
6,6,48,115,0,0,1,1,1,1,6,6,0
6,6,48,134,0,0,1,1,1,1,6,6,182
6,6,48,153,0,0,1,1,1,1,6,6,0
6,6,48,172,0,0,1,1,1,1,6,6,232
6,6,48,192,0,0,1,1,1,1,6,6,259
6,6,192,4,0,0,1,1,1,1,6,6,37
6,6,192,9,0,0,1,1,1,1,6,6,0
6,6,192,14,0,0,1,1,1,1,6,6,83
6,6,192,19,0,0,1,1,1,1,6,6,0
6,6,192,24,0,0,1,1,1,1,6,6,129
6,6,192,28,0,0,1,1,1,1,6,6,148
6,6,192,33,0,0,1,1,1,1,6,6,0
6,6,192,38,0,0,1,1,1,1,6,6,194
6,6,192,43,0,0,1,1,1,1,6,6,0
6,6,192,48,0,0,1,1,1,1,6,6,239
6,6,48,24,0,0,1,1,1,1,6,6,36
6,6,48,48,0,0,1,1,1,1,6,6,68
6,6,48,72,0,0,1,1,1,1,6,6,100
6,6,48,96,0,0,1,1,1,1,6,6,132
6,6,48,120,0,0,1,1,1,1,6,6,163
6,6,48,144,0,0,1,1,1,1,6,6,196
6,6,48,168,0,0,1,1,1,1,6,6,227
6,6,48,192,0,0,1,1,1,1,6,6,258
6,6,48,216,0,0,1,1,1,1,6,6,291
6,6,48,240,0,0,1,1,1,1,6,6,322
3,3,240,19,0,0,1,1,1,1,3,3,0
3,3,240,28,0,0,1,1,1,1,3,3,49
3,3,240,38,0,0,1,1,1,1,3,3,65
3,3,240,48,0,0,1,1,1,1,3,3,80
3,3,240,67,0,0,1,1,1,1,3,3,0
3,3,240,76,0,0,1,1,1,1,3,3,124
3,3,240,86,0,0,1,1,1,1,3,3,139
3,3,240,96,0,0,1,1,1,1,3,3,155
3,3,96,38,0,0,1,1,1,1,3,3,28
3,3,96,76,0,0,1,1,1,1,3,3,52
3,3,96,153,0,0,1,1,1,1,3,3,0
3,3,96,192,0,0,1,1,1,1,3,3,129
3,3,96,230,0,0,1,1,1,1,3,3,153
3,3,96,268,0,0,1,1,1,1,3,3,179
